pleiades_uri,wikidata_uri,wikidata_label,wikidata_description,wikidata_coordinates,chronique_id,dare_id,geonames_id,gettytgn_id,idaigaz_id,loc_id,manto_id,nomisma_id,topostext_id,trismegistos_id,viaf_id,vici_id,wikipedia_en
https://pleiades.stoa.org/places/541141,http://www.wikidata.org/entity/Q1141295,Thespiae,ancient city-state of Boeotia,Point(23.1549 38.2935),,22837,,,,sh2018002869,8253967,,383232PThe,,,,https://en.wikipedia.org/wiki/Thespiae
https://pleiades.stoa.org/places/541148,http://www.wikidata.org/entity/Q15696676,Tilphossaeum,ancient fortress in Boeotia,Point(22.9908 38.3663),,34374,,,,,9613827,,384230FTil,,,,https://en.wikipedia.org/wiki/Tilphossaeum
https://pleiades.stoa.org/places/541152,http://www.wikidata.org/entity/Q56697763,Ancient Tithorea,ancient Greek city in Phocis,Point(22.66931 38.58344),,22817,,,,,10153163,,386227UTit,,,,https://en.wikipedia.org/wiki/Tithorea_(Phocis)
https://pleiades.stoa.org/places/541154,http://www.wikidata.org/entity/Q16640735,Tolophon,town of the Ozolian Locrians,Point(22.289886 38.369319),,22831,,,,,,,384223PTol,,,,https://en.wikipedia.org/wiki/Tolophon
https://pleiades.stoa.org/places/541161,http://www.wikidata.org/entity/Q59735737,Trichonium,ancient settlement of Aetolia,Point(21.5286 38.5286),,25180,,,,,,,385215PTri,,,,https://en.wikipedia.org/wiki/Trichonium
https://pleiades.stoa.org/places/542465599,http://www.wikidata.org/entity/Q38282686,Second Ancient Theatre,"building in Larissa, Thessaly Region, Greece",Point(22.411944444 39.640277777),,,,,,,,,,,,,"https://en.wikipedia.org/wiki/Second_Ancient_Theatre,_Larissa"
https://pleiades.stoa.org/places/543406790,http://www.wikidata.org/entity/Q938197,Vésubie,river in France,Point(7.1967 43.8597),,,2969555,,,,,,,,244221085,,https://en.wikipedia.org/wiki/V%C3%A9subie
https://pleiades.stoa.org/places/543611,http://www.wikidata.org/entity/Q60790565,Aea,unlocated ancient city of Malis or Thessaly,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Aea_(Malis)
https://pleiades.stoa.org/places/543625,http://www.wikidata.org/entity/Q4748435,Amphryssos,ancient river in Greece,Point(22.709722222 39.016944444),,,,,,,11291594,,392227WAmp,,,,https://en.wikipedia.org/wiki/Amphrysus
https://pleiades.stoa.org/places/543631,http://www.wikidata.org/entity/Q60792243,Aperanteia,ancient people and settlement of Aetolia,,,,,,,,,,390220RApe,,,,https://en.wikipedia.org/wiki/Aperanteia
https://pleiades.stoa.org/places/543648,http://www.wikidata.org/entity/Q16489194,Augeiae,ancient town in Locris mentioned by Homer,,,,,,,,9688224,,,,,,https://en.wikipedia.org/wiki/Augeiae_(Locris)
https://pleiades.stoa.org/places/543653,http://www.wikidata.org/entity/Q16537497,Besa,ancient city of Locris,Point(22.973 38.7253),,,,,,,9688222,,387230UBes,,,,https://en.wikipedia.org/wiki/Bessa_(Locris)
https://pleiades.stoa.org/places/543659,http://www.wikidata.org/entity/Q4980740,Brychon,"river in Oropos municipality, Greece",Point(23.75 38.25),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Vrychonas
https://pleiades.stoa.org/places/543678,http://www.wikidata.org/entity/Q134040027,Sanctuary of Demeter Mykalêsia near Mykalessos,ancient cult site described by Pausanias in Greece,Point(23.54584 38.4158),,,,,,,,,,,,,
https://pleiades.stoa.org/places/543697,http://www.wikidata.org/entity/Q60790457,Elateia,town in ancient Thessaly,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Elateia_(Thessaly)
https://pleiades.stoa.org/places/543698,http://www.wikidata.org/entity/Q60792260,Ellopium,ancient town in Aetolia or Dolopia,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Ellopium
https://pleiades.stoa.org/places/543706,http://www.wikidata.org/entity/Q5414038,Eurymenai,ancient city of Epirus,Point(20.9196 39.6305),,31549,,,,,,,396209PEur,,,,https://en.wikipedia.org/wiki/Eurymenae_(Epirus)
https://pleiades.stoa.org/places/543723,http://www.wikidata.org/entity/Q5952734,Hyampeia,Summit close to Delphi,Point(22.51739431 38.48854434),,,,,,,,,385225LHya,,,,https://en.wikipedia.org/wiki/Hyampeia
https://pleiades.stoa.org/places/543726,http://www.wikidata.org/entity/Q60791042,Hyle,"ancient city of Ozolian Locris, unlocated",,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Hyle_(Locris)
https://pleiades.stoa.org/places/543730,http://www.wikidata.org/entity/Q60790463,Ichnae,ancient city of Mesopotamia,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Ichnae_(Mesopotamia)
https://pleiades.stoa.org/places/543742,http://www.wikidata.org/entity/Q12878481,Kanethos,"suburb of Chalkida in Euboea, Greece",Point(23.5819 38.4695),,,261138,,,,,,385236LKan,,,,
https://pleiades.stoa.org/places/543747,http://www.wikidata.org/entity/Q56281141,Celathara,ancient town of Thessaly,Point(22.0971 39.1209),,,,,,,,,390221UKti,,,,https://en.wikipedia.org/wiki/Celathara
https://pleiades.stoa.org/places/543784,http://www.wikidata.org/entity/Q4894674,Meliboea,ancient city and archaeological site in Greece,Point(22.855991 39.757924),,,,,,,9720443,,397228UMel,,,,https://en.wikipedia.org/wiki/Meliboea_(Magnesia)
https://pleiades.stoa.org/places/543787,http://www.wikidata.org/entity/Q25019011,Messapio,"mountain in Greece, ancient Messapion",Point(23.45 38.45),,46581,257154,,,,,,385235LMes,,,,https://en.wikipedia.org/wiki/Messapio
https://pleiades.stoa.org/places/543813,http://www.wikidata.org/entity/Q60792176,Oeniadae,"ancient village of Thessaly, unlocated",,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Oeniadae_(Thessaly)
https://pleiades.stoa.org/places/543826,http://www.wikidata.org/entity/Q16616000,Paracheloïtae,ancient polity of central Greece,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Parachelo%C3%AFtae_(Thessaly)
https://pleiades.stoa.org/places/543828,http://www.wikidata.org/entity/Q16616004,Parasopias,ancient city in Thessaly near Mount Oeta,,,,,,,,11307391,,,,,,https://en.wikipedia.org/wiki/Parasopias
https://pleiades.stoa.org/places/543880,http://www.wikidata.org/entity/Q56281138,Theuma,ancient Greek city in Thessalia,Point(22.0075 39.1625),,,,,,,,,392220UTeu,,,,https://en.wikipedia.org/wiki/Theuma_(Thessaly)
https://pleiades.stoa.org/places/543884,http://www.wikidata.org/entity/Q60791109,Thermodon,ancient torrent in Boeotia,Point(23.40186568 38.38665432),,,,,,,10833984,,384234WThe,,,,https://en.wikipedia.org/wiki/Thermodon_(Boeotia)
https://pleiades.stoa.org/places/550414,http://www.wikidata.org/entity/Q85740078,Agatheira,Town of ancient Lydia,Point(27.683354 38.661362),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Agatheira
https://pleiades.stoa.org/places/550416,http://www.wikidata.org/entity/Q131903567,Aedoneus,river of Mt. Ida mentioned by Pausanias,,,,,,,,,,,,,,
https://pleiades.stoa.org/places/550419,http://www.wikidata.org/entity/Q17633635,Airai,town of ancient Ionia,Point(26.6859 38.2045),,29496,,,,,,,382267UAir,,,,https://en.wikipedia.org/wiki/Airai_(Ionia)
https://pleiades.stoa.org/places/550442,http://www.wikidata.org/entity/Q4780383,Apollonia,ancient city of Teuthrania/Mysia,Point(27.494574 39.202362),,,,,,,,,380290UTri,,,,https://en.wikipedia.org/wiki/Apollonia_(Mysia)
https://pleiades.stoa.org/places/550445,http://www.wikidata.org/entity/Q619432,Apollonis,ancient city of Lydia,Point(27.6693 38.9145),,29498,,,,,,,389277UApo,33600,,,https://en.wikipedia.org/wiki/Apollonis_(Lydia)
https://pleiades.stoa.org/places/550452,http://www.wikidata.org/entity/Q85742910,Arilla,village of ancient Lydia,Point(28.086448 38.627775),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Arilla_(Lydia)
https://pleiades.stoa.org/places/550457,http://www.wikidata.org/entity/Q136723708,"Sanctuary of Artemis Thermia, Lesbos",,Point(26.4979 39.1816),,,,,,,,,392265SArt,,,,
https://pleiades.stoa.org/places/550467,http://www.wikidata.org/entity/Q65070880,Astyra,ancient town of Aeolis near Antandros,Point(27.178235 39.560183),,29505,,,,,,,396269UAst,,,,https://en.wikipedia.org/wiki/Astyra_(Aeolis)
https://pleiades.stoa.org/places/550468,http://www.wikidata.org/entity/Q65070895,Astyra Mysia,coastal town of ancient Aeolis,Point(26.888592 39.586596),,29506,,,,,,,,,,,https://en.wikipedia.org/wiki/Astyria
https://pleiades.stoa.org/places/550474,http://www.wikidata.org/entity/Q111260922,Attaea,ancient city in Mysia,,,,,,,,,,,,,,
https://pleiades.stoa.org/places/550482,http://www.wikidata.org/entity/Q65081497,Babrantium,ancient settlement on Chios,Point(26.13006 38.423006),,,,,,,,,384261UBab,,,,https://en.wikipedia.org/wiki/Babrantium
https://pleiades.stoa.org/places/550486,http://www.wikidata.org/entity/Q18285621,Birytis,town in ancient Troad,Point(26.375833333 39.850277777),,,,,,,,,400264UBir,,,,https://en.wikipedia.org/wiki/Birytis
https://pleiades.stoa.org/places/550487,http://www.wikidata.org/entity/Q65068111,Boukolion,ancient town of Lydia,Point(27.714734 38.136201),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Boukolion
https://pleiades.stoa.org/places/550488,http://www.wikidata.org/entity/Q17623230,Boutheia,town of ancient Ionia,Point(26.307181 38.327245),,,,,,,,,386264UBou,,,,https://en.wikipedia.org/wiki/Boutheia
https://pleiades.stoa.org/places/550495,http://www.wikidata.org/entity/Q85751518,Charax,Roman-era town of Lydia,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Charax_(Lydia)
https://pleiades.stoa.org/places/550496,http://www.wikidata.org/entity/Q56399450,Chios,ancient Greek city and polis,Point(26.136944444 38.373611111),,,,,,,,,384261PChi,,,,
https://pleiades.stoa.org/places/550517,http://www.wikidata.org/entity/Q78343560,Doroukome,town of ancient Lydia,Point(28.576944444 38.586666666),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Doroukome
https://pleiades.stoa.org/places/550534,http://www.wikidata.org/entity/Q65089110,Ergasteria,inland town of ancient Mysia,Point(27.59645 39.727645),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Ergasteria
https://pleiades.stoa.org/places/550536,http://www.wikidata.org/entity/Q65070085,Erythras,port town of ancient Ionia,Point(26.514014 38.167325),,29533,,,,,,,382265UEry,,,,https://en.wikipedia.org/wiki/Erythras_(Ionia)
https://pleiades.stoa.org/places/550537,http://www.wikidata.org/entity/Q61076417,Havran Cayi,river of Aegean Turkey,,,,,,,,,,,,,,
https://pleiades.stoa.org/places/550548,http://www.wikidata.org/entity/Q65072803,Gergitha,ancient city of the Aeolis,Point(27.67097 39.19355),,29537,,,,,,,392277UGer,,,,https://en.wikipedia.org/wiki/Gergitha
https://pleiades.stoa.org/places/550550,http://www.wikidata.org/entity/Q65070105,Gerriadai,town of ancient Ionia,Point(26.788552 38.195953),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Gerriadai
https://pleiades.stoa.org/places/550560,http://www.wikidata.org/entity/Q65043983,Hadrianotherae,town of ancient Mysia,Point(27.910653 39.60672),,,11395908,,,,,,397279UAdr,,,,https://en.wikipedia.org/wiki/Hadrianotherae
https://pleiades.stoa.org/places/550562,http://www.wikidata.org/entity/Q17633558,Halisarna,town of ancient Mysia,Point(27.114997 39.045111),,29040,,,,,,,390271PHal,,,,https://en.wikipedia.org/wiki/Halisarna
https://pleiades.stoa.org/places/550568,http://www.wikidata.org/entity/Q65070074,Helos,town of ancient Ionia mentioned by Pliny,Point(26.361312 38.574035),,,,,,,,,386264UHel,,,,https://en.wikipedia.org/wiki/Helos_(Ionia)
https://pleiades.stoa.org/places/550576,http://www.wikidata.org/entity/Q56399462,Hiera,ancient Greek city in Lesbos,Point(26.489422 39.05495),,22967,,,,,,,391265UHie,,,,https://en.wikipedia.org/wiki/Hiera_(Lesbos)
https://pleiades.stoa.org/places/550583,http://www.wikidata.org/entity/Q382912,Hyllus,river of Asia Minor or its ancient name,Point(28.25 38.75),,,,,,,9985091,,388283WHyl,,,,https://en.wikipedia.org/wiki/Hyllus_(river)
https://pleiades.stoa.org/places/550584,http://www.wikidata.org/entity/Q382912,Hyllus,river of Asia Minor or its ancient name,Point(28.25 38.75),,,,,,,9985091,,388283WHyl,,,,https://en.wikipedia.org/wiki/Hyllus_(river)
https://pleiades.stoa.org/places/550594,http://www.wikidata.org/entity/Q65072757,Ilieon Kome,town in ancient Troad,Point(26.343922 39.949075),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Ilieon_Kome
https://pleiades.stoa.org/places/550598,http://www.wikidata.org/entity/Q85769884,Ioudda,hypothesised town of ancient Lydia in western Asia Minor,Point(28.385837 38.66591),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Ioudda
https://pleiades.stoa.org/places/550601,http://www.wikidata.org/entity/Q27958593,Gordos,ancient town in Lydia,Point(28.31421 38.876702),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Gordus_(Lydia)
https://pleiades.stoa.org/places/550603,http://www.wikidata.org/entity/Q135980020,Kabaki,,Point(26.179872751 39.340968973),,,,,,,,,393262FKab,,,,
https://pleiades.stoa.org/places/550604,http://www.wikidata.org/entity/Q12878601,Kabirion,"archaeological site on Lemnos island, Greece",Point(25.341666666 39.979166666),,36712,,,,,,,400253SKab,,,,
https://pleiades.stoa.org/places/550605,http://www.wikidata.org/entity/Q85773338,Kaira,town of ancient Lydia,Point(27.883825 38.089037),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Kaira_(Lydia)
https://pleiades.stoa.org/places/550614,http://www.wikidata.org/entity/Q105763865,Kampos Krousos,archaeological site on Lesvos,Point(25.956814 39.114819),,34332,,,,,,,391260FKam,,,7536,
https://pleiades.stoa.org/places/550618,http://www.wikidata.org/entity/Q17622054,Autokane,ancient Greek city,Point(26.75 39.25),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Autokane
https://pleiades.stoa.org/places/550630,http://www.wikidata.org/entity/Q21644987,Kato Tritos,"human settlement in Lesvos, Greece",Point(26.432777777 39.086111111),,29064,260471,,,,,,391264XKat,,,,
https://pleiades.stoa.org/places/550643,http://www.wikidata.org/entity/Q16216342,Q16216342,,,,,,,,,,,,,,,
https://pleiades.stoa.org/places/550644,http://www.wikidata.org/entity/Q105763631,Killaion,ancient mountain of Lesvos,Point(26.526 38.9839),,,,,,,,,388268LKil,,,,
https://pleiades.stoa.org/places/550648,http://www.wikidata.org/entity/Q5122309,Cisthene,town on the coast of the Aegean Sea,Point(26.813175 39.393183),,29067,,,,,,,394268PKis,,,,https://en.wikipedia.org/wiki/Cisthene_(Mysia)
https://pleiades.stoa.org/places/550651,http://www.wikidata.org/entity/Q536598,Klazomenai,ancient Ionian city in Anatolia,Point(26.76758333 38.35816667),,21171,,,,,8195135,,384268PKla,34304,242975591,,https://en.wikipedia.org/wiki/Klazomenai
https://pleiades.stoa.org/places/550653,http://www.wikidata.org/entity/Q85774779,Koddinou Petra,town of ancient Lydia,Point(27.503594 38.585627),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Koddinou_Petra
https://pleiades.stoa.org/places/550659,http://www.wikidata.org/entity/Q85774838,Koloe,ancient city of Lydia,Point(28.208011 38.22593),,29072,,,,,,,382282UKol,,,,https://en.wikipedia.org/wiki/Koloe_(Lydia)
https://pleiades.stoa.org/places/550661,http://www.wikidata.org/entity/Q6427503,Kolonai,ancient Greek city of the Troad,Point(26.16333333 39.68972222),,,,,,,10272406,,397262UKol,,,,https://en.wikipedia.org/wiki/Kolonai
https://pleiades.stoa.org/places/550674,http://www.wikidata.org/entity/Q17625221,Kyllene,ancient port settlement of Aeolis,Point(26.83198 38.745271),,,,,,,,,387268UKyl,,,,https://en.wikipedia.org/wiki/Kyllene_(Aeolis)
https://pleiades.stoa.org/places/550685,http://www.wikidata.org/entity/Q6489418,Larisa,ancient Greek city in the Troad,Point(26.14527778 39.61527778),,29085,,,,,9718668,,396261PLar,,,,https://en.wikipedia.org/wiki/Larisa_(Troad)
https://pleiades.stoa.org/places/550691,http://www.wikidata.org/entity/Q527902,Cape Baba,cape,Point(26.063333333 39.479722222),,41444,322623,1010469,,,,,395261LLek,,,,https://en.wikipedia.org/wiki/Cape_Baba
https://pleiades.stoa.org/places/550692,http://www.wikidata.org/entity/Q375221,Leleges,ancient Greek ethnic group,,,,,,,,9985068,,398268RLel,,,,https://en.wikipedia.org/wiki/Leleges
https://pleiades.stoa.org/places/550696,http://www.wikidata.org/entity/Q128087,Lesbos,Greek island located in the northeastern Aegean Sea,Point(26.28 39.21),,41123,258466,,,,8195127,lesbos,392261ILes,,245011146,,https://en.wikipedia.org/wiki/Lesbos
https://pleiades.stoa.org/places/550697,http://www.wikidata.org/entity/Q1743491,Leucae,"Ancient town in Ionia, now modern Turkey",Point(26.85488 38.55937),,29088,,,,,,,385269PLeu,,,,https://en.wikipedia.org/wiki/Leucae_(Ionia)
https://pleiades.stoa.org/places/550700,http://www.wikidata.org/entity/Q85761288,Flaviopolis,ancient Roman city in Lydia,Point(28.111299 38.846465),,29090,,,,,,,,,,,https://en.wikipedia.org/wiki/Flaviopolis_(Lydia)
https://pleiades.stoa.org/places/550706,http://www.wikidata.org/entity/Q920866,Magnesia ad Sipylum,ancient city in Lydia,Point(27.425833 38.613056),,21172,304827,,,,11288839,,385275UMag,3575,,,https://en.wikipedia.org/wiki/Magnesia_ad_Sipylum
https://pleiades.stoa.org/places/550709,http://www.wikidata.org/entity/Q28221538,Maionia in Lydia,"ancient city in Lydia, modern-day Turkey",Point(28.491469 38.535161),,29094,,,,,,,388283RMai,,,,https://en.wikipedia.org/wiki/Maionia_in_Lydia
https://pleiades.stoa.org/places/550713,http://www.wikidata.org/entity/Q65121172,Malea,"ancient town on Lesbos, Greece",Point(26.527493 39.14079),,29095,,,,,,,391265UMal,,,,https://en.wikipedia.org/wiki/Malea_(Lesbos)
https://pleiades.stoa.org/places/550714,http://www.wikidata.org/entity/Q11934704,Malene,town of ancient Aeolis,Point(26.804206 39.200303),,21582,,,,,,,392268UMal,,,,https://en.wikipedia.org/wiki/Malene
https://pleiades.stoa.org/places/550730,http://www.wikidata.org/entity/Q1536377,Gulf of İzmir,gulf of the Aegean Sea,Point(26.816666666 38.483333333),,,311043,1112534,,sh93005535,,,,,243891146,,https://en.wikipedia.org/wiki/Gulf_of_%C4%B0zmir
https://pleiades.stoa.org/places/550736,http://www.wikidata.org/entity/Q1404385,Manisa relief,carved cliff face with image of Kybele or the Plastene Mother,Point(27.5 38.59777778),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Manisa_relief
https://pleiades.stoa.org/places/550742,http://www.wikidata.org/entity/Q65074836,Miletus,"ancient town of Mysia, Turkey",Point(26.974176 39.528399),,,,,,,,,395270UMil,,,,https://en.wikipedia.org/wiki/Miletus_(Mysia)
https://pleiades.stoa.org/places/550748,http://www.wikidata.org/entity/Q135980005,Monasteraki,,Point(26.199120283 39.33747562),,,,,,,,,393262SMon,,,,
https://pleiades.stoa.org/places/550750,http://www.wikidata.org/entity/Q65070498,Mormonda,town in Ancient lonia (Anatolia),Point(27.199185 38.527464),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Mormonda
https://pleiades.stoa.org/places/550754,http://www.wikidata.org/entity/Q85787365,Myloukome,town of ancient Lydia,Point(28.42664 38.46374),,,,,,,,,,,,,https://en.wikipedia.org/wiki/Myloukome
