pleiades,item,itemLabel,chronique_ids,dare_ids,geonames_ids,gettytgn_ids,idaigaz_ids,loc_ids,manto_ids,nomisma_ids,topostext_ids,trismegistos_ids,viaf_ids,vici_ids,wikipedia_en
167832,http://www.wikidata.org/entity/Q845338,Menthon-Saint-Bernard,,,6442991,,,n88016824,,,,,137306172,,https://en.wikipedia.org/wiki/Menthon-Saint-Bernard
138253,http://www.wikidata.org/entity/Q856927,Cadurci,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Cadurci
585895,http://www.wikidata.org/entity/Q19652366,Berenikidai,,,,,,,,,380239DBer,,,,https://en.wikipedia.org/wiki/Berenicidae
252983,http://www.wikidata.org/entity/Q5759729,Sekobirikes,,,,,,,,sekobirikes,,,,,
197180,http://www.wikidata.org/entity/Q103197342,Szőny (Samian Ware Discovery Site),,,,,,,,,,,,,
501430,http://www.wikidata.org/entity/Q500954,Arda,,,733639,,,,,,,,242271745,,https://en.wikipedia.org/wiki/Arda_(Maritsa_tributary)
79439,http://www.wikidata.org/entity/Q1267451,Durovernum Cantiacorum,,1889,,,,,,,513011UXDu,,,,https://en.wikipedia.org/wiki/Durovernum_Cantiacorum
570067,http://www.wikidata.org/entity/Q911084,Alpheus,,,,,,,"9878383,8253985",,376215WAlp,,,,https://en.wikipedia.org/wiki/Alpheus_(deity)
543639,http://www.wikidata.org/entity/Q4789708,Pelasgian Argos,,,,,,,9719931,,,,,,https://en.wikipedia.org/wiki/Argos_Pelasgikon
832104041,http://www.wikidata.org/entity/Q94273600,Acropolis of Cumae,,,,,,,,,,,,,
842094502,http://www.wikidata.org/entity/Q97173081,Penteskoufia,,,,,,sh2020000810,,,,,1703159764079008170002,,
38551021,http://www.wikidata.org/entity/Q3748449,Foro romano di Catania,,42354,,,,,,,,,,,
599855,http://www.wikidata.org/entity/Q1310950,Panionium,,21474,,,,,,,377273SPan,34311,243069036,,https://en.wikipedia.org/wiki/Panionium
432734,http://www.wikidata.org/entity/Q5017525,Caietae Portus,,21326,,,,,,,412135UCai,,,,https://en.wikipedia.org/wiki/Caietae_Portus
550473,http://www.wikidata.org/entity/Q65072140,Attea,,29510,,,,,,,395281UAtt,,,,https://en.wikipedia.org/wiki/Attea
648623,http://www.wikidata.org/entity/Q65044503,Diocaesarea,,21407,,,,,,,366339UDio,,,,https://en.wikipedia.org/wiki/Diocaesarea_(Isauria)
991344,http://www.wikidata.org/entity/Q1462,Sardinia,,,2523228,7003121,2071917,n79058468,,,,,148184584,,https://en.wikipedia.org/wiki/Sardinia
363983,http://www.wikidata.org/entity/Q106137021,Kumm ed-Deba,,,,,,,,,,,,,
192761443,http://www.wikidata.org/entity/Q1670679,Stoa Basileios,,,,,,,,,380237BRoS,,238816174,,https://en.wikipedia.org/wiki/Stoa_Basileios
403273,http://www.wikidata.org/entity/Q54864469,Santa Maria del Giudice,,33590,,,,,,,,,235714677,59082,
344524,http://www.wikidata.org/entity/Q106298758,Turris ad Algam,,,,,,,,,,,,,
128487,http://www.wikidata.org/entity/Q660886,Parndorf,,,7872720,,,,,,,,236501730,,https://en.wikipedia.org/wiki/Parndorf
991362,http://www.wikidata.org/entity/Q3931879,Regio III Lucania et Bruttium,,,,,,,,,,33153,,,https://en.wikipedia.org/wiki/Lucania_et_Bruttium
138208,http://www.wikidata.org/entity/Q751887,Aveyron,,43912,3035693,,,,,,,,,,https://en.wikipedia.org/wiki/Aveyron_(river)
311940007,http://www.wikidata.org/entity/Q16591375,Ponte delle Torri,,,,,,,,,,,237468474,,
481787,http://www.wikidata.org/entity/Q1435268,Chaonia,,,,,,,,,403197RCha,,127695964,,https://en.wikipedia.org/wiki/Chaonia
393510,http://www.wikidata.org/entity/Q569068,Santerno,,44084,3167321,1129658,,sh95001725,,,,,315134786,,https://en.wikipedia.org/wiki/Santerno
784028639,http://www.wikidata.org/entity/Q27070486,House of the Cabinet Maker,,,,,,,,,,,,,
236475,http://www.wikidata.org/entity/Q12273,Gijón,,,6359929,,,n79119180,,,,,"136032608,122876273",,https://en.wikipedia.org/wiki/Gij%C3%B3n
636775194,http://www.wikidata.org/entity/Q14628539,"Temple of Mars, Corseul",,20763,,,,,,,,,240159547,,https://en.wikipedia.org/wiki/Temple_of_Mars_(Corseul)
406293647,http://www.wikidata.org/entity/Q584366,Mnajdra,,,2562705,,,,,,,,,,https://en.wikipedia.org/wiki/Mnajdra
216706,http://www.wikidata.org/entity/Q271925,Sozopol,,,726963,,,n88661738,,,,,134987078,,https://en.wikipedia.org/wiki/Sozopol
138239,http://www.wikidata.org/entity/Q1084034,Brioux-sur-Boutonne,,,6451246,,,,,,,,151716699,,https://en.wikipedia.org/wiki/Brioux-sur-Boutonne
991345,http://www.wikidata.org/entity/Q1018744,Byzacena,,,,7030340,,,,byzacene,358105RByz,17967,,,https://en.wikipedia.org/wiki/Byzacena
432599299,http://www.wikidata.org/entity/Q1047006,House of Bacchus and Ariadne,,,,,,,,,,,,,
461688684,http://www.wikidata.org/entity/Q1840036,"Ostia Antica, Regio II",,,,,,,,,,,,,
580010,http://www.wikidata.org/entity/Q985449,Laurium,,,,,,,,,377241RLau,,158092388,,
815733687,http://www.wikidata.org/entity/Q4820062,Audleystown Court Cairn,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Audleystown_Court_Tomb
375191030,http://www.wikidata.org/entity/Q46812956,Theatre of Thorikos,,24238,,,,,,,377241BThe,,,23807,https://en.wikipedia.org/wiki/Theatre_of_Thorikos
587082458,http://www.wikidata.org/entity/Q48809427,Mausoleum of Gallienus,,,,,,,,,,,,11670,
579851,http://www.wikidata.org/entity/Q1296693,Egaleo,,46576,"7326406,265532",,,,,,379236LAig,,,,https://en.wikipedia.org/wiki/Mount_Aigaleo
35858006,http://www.wikidata.org/entity/Q18640103,Lixus amphitheatre,,,,,,,,,,,,4283,https://en.wikipedia.org/wiki/Amphitheater_of_Lixus
892575223,http://www.wikidata.org/entity/Q612248,Anubieion,,,,,,,,,,,,,
866548110,http://www.wikidata.org/entity/Q3629514,Auditorium of Maecenas,,,,,,,,,,,147457619,,
890432545,http://www.wikidata.org/entity/Q2909452,Bolkar Mountains,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Bolkar_Mountains
187389,http://www.wikidata.org/entity/Q672217,Fritzens,,,7873604,,,,,,,,244728770,,https://en.wikipedia.org/wiki/Fritzens
820631036,http://www.wikidata.org/entity/Q763854,Obelisk of Theodosius,,23789,,,,,,,,,235741376,,https://en.wikipedia.org/wiki/Obelisk_of_Theodosius
834876934,http://www.wikidata.org/entity/Q1146645,Via Domitia,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Via_Domitia
541165,http://www.wikidata.org/entity/Q7843688,Tripolis,,29481,,,,,,,396226UTri,,239188777,,https://en.wikipedia.org/wiki/Tripolis_Larisaia
79346,http://www.wikidata.org/entity/Q1735340,Castrum Branodunum,,18916,,,,,,,,,,,https://en.wikipedia.org/wiki/Branodunum
452274,http://www.wikidata.org/entity/Q11909496,Blanda,,16729,,,,,,,399158UBla,,316412562,,https://en.wikipedia.org/wiki/Blanda_(city)
143866644,http://www.wikidata.org/entity/Q98504656,Janus Augustus,,,,,,,,,,,,,
127132167,http://www.wikidata.org/entity/Q7735332,The Frith,,,,,,,,,,,,,https://en.wikipedia.org/wiki/The_Frith
344484,http://www.wikidata.org/entity/Q106281883,Zāwiyat al Maḩjūb,,,2208553,,,,,,,,,,
658376,http://www.wikidata.org/entity/Q454456,Nur Mountains,,,303768,1109419,,,,,371366LAma,,,,https://en.wikipedia.org/wiki/Nur_Mountains
511451,http://www.wikidata.org/entity/Q65046419,Trikomia,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Tricomia_(Bithynia)
540780,http://www.wikidata.org/entity/Q522489,Evinos,,,262579,,,,8253984,,384216WEve,,,,https://en.wikipedia.org/wiki/Evinos
570534,http://www.wikidata.org/entity/Q106042343,Ophis,,,,,,,10474088,,,,,,
65156147,http://www.wikidata.org/entity/Q63217505,Delphinium Miletus,,,,,,,,,,,,18190,
218046074,http://www.wikidata.org/entity/Q849269,Gobero,,,7503381,,,,,,,,306363075,,https://en.wikipedia.org/wiki/Gobero
857285,http://www.wikidata.org/entity/Q128996554,Polemonium,,,,,,,,,410375UPol,,,,
570461,http://www.wikidata.org/entity/Q48781575,Marios (Laconia),,31012,,,,,,,370228UMar,,,,https://en.wikipedia.org/wiki/Marius_(Laconia)
853958465,http://www.wikidata.org/entity/Q275666,White Pyramid,,,,,,,,,,,,,https://en.wikipedia.org/wiki/White_Pyramid
442640,http://www.wikidata.org/entity/Q51933,Lucera,,16564,6537538,,,n83193749,,,415153ULuc,,146662125,,https://en.wikipedia.org/wiki/Lucera
570420,http://www.wikidata.org/entity/Q57961021,Lechaeum,,21933,,7010896,,,10153073,,379229HLec,,,,https://en.wikipedia.org/wiki/Lechaeum
109435,http://www.wikidata.org/entity/Q154748,Verdun,,34,2969958,,,n83068520,,,492054UVir,,"170133269,124087015",,https://en.wikipedia.org/wiki/Verdun
973204925,http://www.wikidata.org/entity/Q7632319,Suburban Baths,,,,,,sh97005957,,,,,,,https://en.wikipedia.org/wiki/Suburban_Baths_(Pompeii)
857159,http://www.wikidata.org/entity/Q65049033,Hermonassa,,29558,,,,,,,410396UHer,,,,https://en.wikipedia.org/wiki/Hermonassa_(Pontus)
413264,http://www.wikidata.org/entity/Q1385554,Plestia,,16700,,,,,,,430129UPle,14398,,58396,
573074,http://www.wikidata.org/entity/Q115769195,Alcyonian Lake,,,,,,,,,,,,,
197472,http://www.wikidata.org/entity/Q207468,Bay of Kotor,,,,,,,,,,,235203550,,https://en.wikipedia.org/wiki/Bay_of_Kotor
530833,http://www.wikidata.org/entity/Q5089691,Cheimerion,,41193,,,,,,,393203LChe,,,,https://en.wikipedia.org/wiki/Cheimerium
105470541,http://www.wikidata.org/entity/Q2434486,Cursus Barrows,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Cursus_Barrows
540723,http://www.wikidata.org/entity/Q1172948,Daulis,,22816,,,,,9619303,,385227PDau,,,,https://en.wikipedia.org/wiki/Daulis
583930486,http://www.wikidata.org/entity/Q27688138,House of Plotilla,,,,,,,,,,,,,
452488,http://www.wikidata.org/entity/Q272968,Velia,,16728,3164641,7008314,,sh95003310,,,402152PEle,,"31144647647439525786,244167583",,https://en.wikipedia.org/wiki/Velia
727252,http://www.wikidata.org/entity/Q121887129,Troy,,,,,,,11300730,,302312UTro,,,,
413294,http://www.wikidata.org/entity/Q71621,Sangro,,,3168188,,,,,,,,243171952,,https://en.wikipedia.org/wiki/Sangro
236342,http://www.wikidata.org/entity/Q20547844,Arroni,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Arroni
491546,http://www.wikidata.org/entity/Q15712213,Berroea,,22742,,,,,,,405222PBer,,,,https://en.wikipedia.org/wiki/Beroea
570735,http://www.wikidata.org/entity/Q7799665,Thyraion,,31087,,,,,10137140,,375221UThy,,,,https://en.wikipedia.org/wiki/Thyraeum
541118,http://www.wikidata.org/entity/Q60790514,Sycurium,,29468,,,,,,,397228USyk,33538,,,https://en.wikipedia.org/wiki/Sycurium
91325207,http://www.wikidata.org/entity/Q1036262,Oppian Hill,,,,,,,,,,42817,,,https://en.wikipedia.org/wiki/Oppian_Hill
187631,http://www.wikidata.org/entity/Q64609,Zernez,,18007,7287632,1064543,,,,,,,248261106,,https://en.wikipedia.org/wiki/Zernez
855023565,http://www.wikidata.org/entity/Q108664776,Tower of Chrysokamaro,,,,,,,,,,,,,
207085,http://www.wikidata.org/entity/Q2457406,Dolno Linevo,,,"732060,6459244",,,,,,,,,,https://en.wikipedia.org/wiki/Dolno_Linevo
550871,http://www.wikidata.org/entity/Q19309185,Scamander,,,,,,,,,,,,,
1001135,http://www.wikidata.org/entity/Q21556446,Pontike,,,,,,,,,,,,,
599777,http://www.wikidata.org/entity/Q211089,Great Menderes River,,,320156,,,,9688232,,376275WMae,,239514138,,https://en.wikipedia.org/wiki/B%C3%BCy%C3%BCk_Menderes_River
392088786,http://www.wikidata.org/entity/Q15953404,Tour de la Chèvre d'Or,,39450,,,,,,,,,,,
570282,http://www.wikidata.org/entity/Q5706174,Helisson,,27443,,,,,10126257,,376222PHel,,,,https://en.wikipedia.org/wiki/Helisson
741137357,http://www.wikidata.org/entity/Q3538800,Palatina,,,,,,,,,,6217,,,
79605,http://www.wikidata.org/entity/Q91915311,Navio Roman Fort,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Navio_Roman_Fort
452292,http://www.wikidata.org/entity/Q3663062,Castiglione di Paludi,,24886,,,,,,,,,90144928669954440067,,
462234,http://www.wikidata.org/entity/Q1333237,Helorus,,22879,10402655,,,,,,368151PHel,,,11090,https://en.wikipedia.org/wiki/Helorus
678196,http://www.wikidata.org/entity/Q172251,Yabrud,,33321,162627,,,nr98033598,,,,,144701969,,https://en.wikipedia.org/wiki/Yabroud
438671,http://www.wikidata.org/entity/Q4745792,Ameriola,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Ameriola
79733,http://www.wikidata.org/entity/Q103158218,Caerwent (Samian Ware Discovery Site),,,,,,,,,,,,,
599892,http://www.wikidata.org/entity/Q65068461,Pisye,,23699,,,,,,,372283UPis,,,,https://en.wikipedia.org/wiki/Pisye
540949,http://www.wikidata.org/entity/Q17622773,Mondaea,,29404,,,,,,,400219PMon,,,,https://en.wikipedia.org/wiki/Mondaea
148081,http://www.wikidata.org/entity/Q22953907,Forum Domitii,,8026,,,,,,,,,,,
570039,http://www.wikidata.org/entity/Q56450673,Tower of Agia Marina,,34136,,,,,,,376243FAma,,,,
501439,http://www.wikidata.org/entity/Q658437,Imbros,,32332,746835,,,,9905860,,402259PImb,,11144648161178896938,,https://en.wikipedia.org/wiki/Imbros
373900,http://www.wikidata.org/entity/Q104884611,Zāwiyat aţ Ţilīmūn,,,80627,,,,,,,,,,
138464,http://www.wikidata.org/entity/Q3517583,Temple of Mercury (Puy de Dôme),,,,,,,,,,,,16779,https://en.wikipedia.org/wiki/Temple_of_Mercury_(Puy_de_D%C3%B4me)
789450243,http://www.wikidata.org/entity/Q67591219,Orto della Regina,,,,,,,,,,,,,
246237,http://www.wikidata.org/entity/Q324551,Lescar,,398,3001617,,,,,,,,129066236,,https://en.wikipedia.org/wiki/Lescar
697662,http://www.wikidata.org/entity/Q1615584,Heshbon,,21754,249095,,,,,,318358UEsb,,,11098,https://en.wikipedia.org/wiki/Heshbon
326171400,http://www.wikidata.org/entity/Q4429336,Pons Agrippae,,39594,,,,,,,,43684,20145193402270460840,,https://en.wikipedia.org/wiki/Pons_Agrippae
167314215,http://www.wikidata.org/entity/Q116950453,"Wall0046 Baptistery, Christian house church",,,,,,,,,,,,,
344411,http://www.wikidata.org/entity/Q106182356,Kassala,,,,,,,,,,,,,
118633297,http://www.wikidata.org/entity/Q29887294,Tomb of Caius Vestorius Priscus,,,,,,,,,,,,,
589709,http://www.wikidata.org/entity/Q65121534,Aria,,28763,,,,,,,350255UAri,,,,https://en.wikipedia.org/wiki/Aria_(Crete)
501535,http://www.wikidata.org/entity/Q17623889,Olophyxus,,32372,,,,,,,403242POlo,,,,https://en.wikipedia.org/wiki/Olophyxus
197552,http://www.wikidata.org/entity/Q3511836,Tilurium,,,,,,,,,,,316637847,,https://en.wikipedia.org/wiki/Tilurium
599814,http://www.wikidata.org/entity/Q65040325,Myrsineae,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Myrsineae
393431,http://www.wikidata.org/entity/Q3752472,Frattesina,,17827,,,,,,,,,6768156317468402350009,,https://en.wikipedia.org/wiki/Frattesina
109008,http://www.wikidata.org/entity/Q103149533,Boulogne-sur-Mer (Samian Ware Discovery Site),,,,,,,,,,,,,
573373,http://www.wikidata.org/entity/Q60792058,Messapeae,,,,,,,10146667,,369225XMes,,,,https://en.wikipedia.org/wiki/Messapeae
167724,http://www.wikidata.org/entity/Q736533,Conjux,,17311,6451002,,,,,,,,,,https://en.wikipedia.org/wiki/Conjux
128411,http://www.wikidata.org/entity/Q369552,Hostýn,,,3075034,,,,,,,,237437782,,https://en.wikipedia.org/wiki/Host%C3%BDn
585896,http://www.wikidata.org/entity/Q122898462,Bocarus,,,,,,,,,,,,,
58683083,http://www.wikidata.org/entity/Q21816295,Sitagroi Neolithic Village,,,,,,,,,,,,,
699284690,http://www.wikidata.org/entity/Q104858786,Temple of Mars in Clivo,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Temple_of_Mars_in_Clivo
413048,http://www.wikidata.org/entity/Q18455411,Castel d'Asso,,,8973408,,,,,,,32124,,,
622154841,http://www.wikidata.org/entity/Q106230047,Torrione di Micara,,,,,,,,,,,,,
89176,http://www.wikidata.org/entity/Q7996561,Whitley Castle,,,,,,,,,,,,11025,https://en.wikipedia.org/wiki/Whitley_Castle
574183541,http://www.wikidata.org/entity/Q5276996,Dilmun Burial Mounds,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Dilmun_Burial_Mounds
724562435,http://www.wikidata.org/entity/Q122704271,Thermi,,,,,,,,,,,,,
716620,http://www.wikidata.org/entity/Q105988291,Sīrat Bū Qaţīfah,,,87584,,,,,,,,,,
364024,http://www.wikidata.org/entity/Q106155444,Abyār Abū Sa‘dah,,,2220403,,,,,,,,,,
432754,http://www.wikidata.org/entity/Q3136685,ancient Capua,,21762,,,,,,,411143PCap,,240309844,,
462477,http://www.wikidata.org/entity/Q3722986,Q3722986,,35374,,,,,,,,,,,
494605,http://www.wikidata.org/entity/Q60791571,Paroreia,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Paroreia_(Thrace)
949955547,http://www.wikidata.org/entity/Q2702251,Tanahat,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Tanahat
501605,http://www.wikidata.org/entity/Q16743303,Sermylia,,32398,,,,,,,403235PSer,,,,https://en.wikipedia.org/wiki/Sermylia
599672,http://www.wikidata.org/entity/Q65235018,Ios,,,,,,,,,,,,,
462251,http://www.wikidata.org/entity/Q3787772,Hybla Gereatis,,22647,,,,,10268901,,376149UHyb,,,,https://en.wikipedia.org/wiki/Hybla_Gereatis
89237,http://www.wikidata.org/entity/Q17642617,Magis Roman Fort,,,,,,,,,,,,,
594335209,http://www.wikidata.org/entity/Q1232473,Ludus Magnus,,23975,8015119,,,,,,419125BLuM,,246948388,4257,https://en.wikipedia.org/wiki/Ludus_Magnus
727073,http://www.wikidata.org/entity/Q4774092,Anthylla,,28472,,,,,,,311302UAnt,,,,https://en.wikipedia.org/wiki/Anthylla
620190392,http://www.wikidata.org/entity/Q1526555,Temple of Janus,,20795,,,,,,,,,,11367,https://en.wikipedia.org/wiki/Temple_of_Janus_(Autun)
128492,http://www.wikidata.org/entity/Q290898,Pobedim,,,3058166,,,n83215141,,,,,132565971,,https://en.wikipedia.org/wiki/Pobedim
821658053,http://www.wikidata.org/entity/Q2979451,Clivus Suburanus,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Clivus_Suburanus
845049,http://www.wikidata.org/entity/Q608148,Prusias ad Hypium,,21255,,,,n2009081323,,,409311UPro,,156172548,,
364030,http://www.wikidata.org/entity/Q106156832,Umm el-Gbur,,,2212871,,,,,,,,,,
79549,http://www.wikidata.org/entity/Q550187,Corinium Dobunnorum,,20683,,,,,,,517-20UCor,15314,,,https://en.wikipedia.org/wiki/Corinium_Dobunnorum
648569776,http://www.wikidata.org/entity/Q111471802,Hellenistic temple at Skydra,,,,,,,,,408221SSky,,,,
856037447,http://www.wikidata.org/entity/Q100718316,The Canopus of the Villa Adriana at Tivoli,,,,,,,,,,,,,
756631,http://www.wikidata.org/entity/Q12195763,Basuna,,28727,358977,,,,,,,,,,
383700,http://www.wikidata.org/entity/Q39863,Retorbido,,17220,6536202,,,,,,,,,,https://en.wikipedia.org/wiki/Retorbido
668331,http://www.wikidata.org/entity/Q5747,Palmyra,,21091,163808,,,n85334076,,,346383UPal,,145438391,2526,https://en.wikipedia.org/wiki/Palmyra
271347289,http://www.wikidata.org/entity/Q28978043,Trebula Mutuesca amphitheatre,,23958,11847728,,,,,,,,,4269,
541103,http://www.wikidata.org/entity/Q3475188,Scarphe,,23301,,,,,9688223,,388227PSka,41349,,,https://en.wikipedia.org/wiki/Scarphe
236514,http://www.wikidata.org/entity/Q6521037,Lemavi,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Lemavi
570360,http://www.wikidata.org/entity/Q26985005,Kleitor River,,,,,,,,,378223WKle,,,,https://en.wikipedia.org/wiki/Kleitor_River
49984,http://www.wikidata.org/entity/Q1518007,Mahaweli River,,,1236745,,,sh85079840,,,,,315526606,,https://en.wikipedia.org/wiki/Mahaweli_River
177645,http://www.wikidata.org/entity/Q4002478,Uberi,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Uberi
471907,http://www.wikidata.org/entity/Q1134283,Cornus,,"42640,42641",,,,,,,401085UCor,,"316412776,2145376254783721415",,"https://en.wikipedia.org/wiki/Cornus,_Sardinia"
413029,http://www.wikidata.org/entity/Q691596,Fiora River,,,3176971,,,sh2002006913,,,,41806,244743084,,https://en.wikipedia.org/wiki/Fiora_(river)
501551,http://www.wikidata.org/entity/Q1448901,Pangaion Hills,,,734774,,,,9612998,,409241LPan,,140148570783524312841,,https://en.wikipedia.org/wiki/Pangaion_Hills
197090,http://www.wikidata.org/entity/Q60346298,Ad Vicesimum,,13835,,,,,,,,,,,
602634774,http://www.wikidata.org/entity/Q2033435,Osireion,,22160,,,,,,,262319UAby,,,,https://en.wikipedia.org/wiki/Osireion
438803,http://www.wikidata.org/entity/Q19760797,Pedum,,,,,,,,,410128UPed,,,,https://en.wikipedia.org/wiki/Pedum
89150,http://www.wikidata.org/entity/Q5159195,Condercum,,22982,,,,,,,,14578,,,https://en.wikipedia.org/wiki/Condercum
521004,http://www.wikidata.org/entity/Q65050964,Dekaton,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Dekaton_(Thrace)
413360,http://www.wikidata.org/entity/Q1247527,Regio VI Umbria,,,,,,,,,,13620,,,https://en.wikipedia.org/wiki/Regio_VI_Umbria
433102,http://www.wikidata.org/entity/Q1084625,Sarno,,,,,,sh85117573,,,407145WSar,,242729813,,https://en.wikipedia.org/wiki/Sarno_(river)
266063,http://www.wikidata.org/entity/Q5801665,Q5801665,,26950,,,,,,,379000UThi,,,,
122458792,http://www.wikidata.org/entity/Q2071319,Konar Sandal,,,126674,,,,,,,,,,https://en.wikipedia.org/wiki/Konar_Sandal
109126,http://www.wikidata.org/entity/Q270273,Lutetia,,4156,,,,,,,489023ULut,,144016681,,https://en.wikipedia.org/wiki/Lutetia
543611,http://www.wikidata.org/entity/Q60790565,Aea,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Aea_(Malis)
707519,http://www.wikidata.org/entity/Q1656624,Idalium,,21574,146589,,,,,idalium_city,350334PIda,,315169994,17585,https://en.wikipedia.org/wiki/Idalium
442686,http://www.wikidata.org/entity/Q51828,Giovinazzo,,23202,6537550,,,nr91001306,,,,,123600925,,https://en.wikipedia.org/wiki/Giovinazzo
364013,http://www.wikidata.org/entity/Q106154102,es-Semat,,,,,,,,,,,,,
980015041,http://www.wikidata.org/entity/Q108073642,"Tower 11, Dura-Europos",,,,,,,,,,,,,
638971,http://www.wikidata.org/entity/Q85782755,Lyrna,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Lyrna
321633,http://www.wikidata.org/entity/Q331674,Absa Salla,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Absa_Salla
